loss,batch_in_data,epoc,batch_in_test
0.850770593,106496,75,52
0.511026025,108544,75,53
0.198590204,110592,75,54
0.358069271,112640,75,55
0.37356019,114688,75,56
0.608311892,116736,75,57
0.612149537,118784,75,58
0.2658149,120832,75,59
0.320809245,122880,75,60
0.333864778,124928,75,61
0.794440269,126976,75,62
1.129621029,129024,75,63
0.582717299,131072,75,64
0.129540086,133120,75,65
0.148904145,135168,75,66
0.084930286,137216,75,67
0.044263251,0,76,0
0.196198106,2048,76,1
0.170521364,4096,76,2
0.171485901,6144,76,3
0.185229212,8192,76,4
0.064513855,10240,76,5
0.045706809,12288,76,6
0.055931892,14336,76,7
0.083878398,16384,76,8
0.038036212,18432,76,9
0.056622304,20480,76,10
0.116224848,22528,76,11
0.081071667,24576,76,12
0.076660216,26624,76,13
0.088266425,28672,76,14
0.149595976,30720,76,15
0.156001732,32768,76,16
0.049820095,34816,76,17
0.104571521,36864,76,18
0.073914111,38912,76,19
0.159304827,40960,76,20
0.038927089,43008,76,21
0.105886087,45056,76,22
0.099713951,47104,76,23
0.059341393,49152,76,24
0.116249941,51200,76,25
0.159107506,53248,76,26
0.314509392,55296,76,27
0.249051675,57344,76,28
0.102784947,59392,76,29
0.160760969,61440,76,30
0.117038414,63488,76,31
0.214274198,65536,76,32
0.277980715,67584,76,33
0.136710927,69632,76,34
0.158566535,71680,76,35
0.155966312,73728,76,36
0.079285562,75776,76,37
0.105817646,77824,76,38
0.126121804,79872,76,39
0.158922091,81920,76,40
0.168374509,83968,76,41
0.164677188,86016,76,42
0.187948972,88064,76,43
0.137100339,90112,76,44
0.296442002,92160,76,45
0.171052426,94208,76,46
0.339759171,96256,76,47
0.362709433,98304,76,48
0.214681625,100352,76,49
0.393641949,102400,76,50
0.410804629,104448,76,51
0.796630263,106496,76,52
0.504215717,108544,76,53
0.12656039,110592,76,54
0.203748643,112640,76,55
0.208422884,114688,76,56
0.222895145,116736,76,57
0.253604114,118784,76,58
0.160040647,120832,76,59
0.26695928,122880,76,60
0.262286395,124928,76,61
0.642219543,126976,76,62
0.928305924,129024,76,63
0.492851436,131072,76,64
0.149257392,133120,76,65
0.135255799,135168,76,66
0.081274934,137216,76,67
0.135408819,0,77,0
6.977653027,2048,77,1
1.914399505,4096,77,2
0.678020597,6144,77,3
0.698218822,8192,77,4
0.140577972,10240,77,5
0.019071421,12288,77,6
0.074714884,14336,77,7
0.107727177,16384,77,8
0.076914266,18432,77,9
0.122890368,20480,77,10
0.185061723,22528,77,11
0.151125595,24576,77,12
0.204518154,26624,77,13
0.228339076,28672,77,14
0.25939858,30720,77,15
0.285689354,32768,77,16
0.309807807,34816,77,17
0.614716768,36864,77,18
0.315288931,38912,77,19
0.58126837,40960,77,20
0.565177441,43008,77,21
0.815424562,45056,77,22
0.52107048,47104,77,23
0.664404988,49152,77,24
1.097559333,51200,77,25
0.428923726,53248,77,26
0.22477676,55296,77,27
0.236342996,57344,77,28
0.242185757,59392,77,29
0.611441195,61440,77,30
0.522157073,63488,77,31
1.941192508,65536,77,32
1.733416438,67584,77,33
0.926435947,69632,77,34
1.727831006,71680,77,35
1.098981261,73728,77,36
2.257587433,75776,77,37
1.218988299,77824,77,38
0.401314735,79872,77,39
1.014252186,81920,77,40
0.579873502,83968,77,41
0.985438049,86016,77,42
0.683767736,88064,77,43
0.309499532,90112,77,44
0.442945361,92160,77,45
0.255593359,94208,77,46
0.656938791,96256,77,47
0.585835457,98304,77,48
0.449115932,100352,77,49
1.114114285,102400,77,50
1.934880018,104448,77,51
1.903125286,106496,77,52
0.978976905,108544,77,53
0.643451154,110592,77,54
0.947160661,112640,77,55
0.687253714,114688,77,56
1.014299631,116736,77,57
0.835448444,118784,77,58
0.301007241,120832,77,59
0.511117816,122880,77,60
0.475176752,124928,77,61
0.790678382,126976,77,62
1.031990409,129024,77,63
0.520073354,131072,77,64
0.169712186,133120,77,65
0.135377914,135168,77,66
0.074174166,137216,77,67
0.038586799,0,78,0
0.428904027,2048,78,1
0.427575648,4096,78,2
0.128202632,6144,78,3
0.122902736,8192,78,4
0.103407919,10240,78,5
0.02546837,12288,78,6
0.076715916,14336,78,7
0.091916844,16384,78,8
0.055764958,18432,78,9
0.067610011,20480,78,10
0.093669809,22528,78,11
0.081884034,24576,78,12
0.101458728,26624,78,13
0.106925152,28672,78,14
0.214596972,30720,78,15
0.158470809,32768,78,16
0.034908712,34816,78,17
0.089720987,36864,78,18
0.085538723,38912,78,19
0.243913561,40960,78,20
0.06900914,43008,78,21
0.102873318,45056,78,22
0.082386598,47104,78,23
0.08928854,49152,78,24
0.121416666,51200,78,25
0.104334839,53248,78,26
0.113621317,55296,78,27
0.143910959,57344,78,28
0.086249098,59392,78,29
0.155106217,61440,78,30
0.172932461,63488,78,31
0.682783663,65536,78,32
0.717531741,67584,78,33
0.240618467,69632,78,34
0.475467831,71680,78,35
0.129912108,73728,78,36
0.126113325,75776,78,37
0.133959457,77824,78,38
0.167390317,79872,78,39
0.299949229,81920,78,40
0.14698413,83968,78,41
0.265577525,86016,78,42
0.342174411,88064,78,43
0.189579055,90112,78,44
0.272889644,92160,78,45
0.155616403,94208,78,46
0.243084133,96256,78,47
0.27357468,98304,78,48
0.160353139,100352,78,49
0.283447593,102400,78,50
0.439830273,104448,78,51
0.798577666,106496,78,52
0.504176915,108544,78,53
0.172438085,110592,78,54
0.397425264,112640,78,55
0.407080024,114688,78,56
0.692506552,116736,78,57
0.594759881,118784,78,58
0.214059353,120832,78,59
0.302886963,122880,78,60
0.294967324,124928,78,61
0.508642435,126976,78,62
0.80370611,129024,78,63
0.425181925,131072,78,64
0.126955971,133120,78,65
0.117558032,135168,78,66
0.073409244,137216,78,67
0.039260898,0,79,0
0.264970034,2048,79,1
0.154256925,4096,79,2
0.063339472,6144,79,3
0.117823362,8192,79,4
0.060155295,10240,79,5
0.017392265,12288,79,6
0.071429722,14336,79,7
0.099772736,16384,79,8
0.036034003,18432,79,9
0.049457498,20480,79,10
0.087259926,22528,79,11
0.08822462,24576,79,12
0.150104523,26624,79,13
0.165215895,28672,79,14
0.151079446,30720,79,15
0.114181638,32768,79,16
0.091332689,34816,79,17
0.182841852,36864,79,18
0.065908156,38912,79,19
0.088898808,40960,79,20
0.056675076,43008,79,21
0.153200552,45056,79,22
0.135585919,47104,79,23
0.062241737,49152,79,24
0.101859562,51200,79,25
0.147278368,53248,79,26
0.316034824,55296,79,27
0.219313532,57344,79,28
0.140798494,59392,79,29
0.206048235,61440,79,30
0.136454403,63488,79,31
0.314661413,65536,79,32
0.372793823,67584,79,33
0.122668199,69632,79,34
0.193125233,71680,79,35
0.082460202,73728,79,36
0.16191709,75776,79,37
0.167231321,77824,79,38
0.076292135,79872,79,39
0.142247513,81920,79,40
0.297649473,83968,79,41
0.380312949,86016,79,42
0.329459637,88064,79,43
0.180968687,90112,79,44
0.366833866,92160,79,45
0.198063895,94208,79,46
0.137487471,96256,79,47
0.239327043,98304,79,48
0.519499242,100352,79,49
0.251669496,102400,79,50
0.108256467,104448,79,51
0.198121578,106496,79,52
0.167796731,108544,79,53
0.095315613,110592,79,54
0.215861782,112640,79,55
0.394018173,114688,79,56
0.877940774,116736,79,57
0.827132583,118784,79,58
0.4421314,120832,79,59
1.268121243,122880,79,60
0.836094975,124928,79,61
1.003384471,126976,79,62
0.956958771,129024,79,63
0.452824593,131072,79,64
0.203170374,133120,79,65
0.154594898,135168,79,66
0.085788734,137216,79,67
0.095177442,0,80,0
0.181486219,2048,80,1
0.165716872,4096,80,2
0.621369839,6144,80,3
0.346889883,8192,80,4
0.158845961,10240,80,5
0.145071313,12288,80,6
0.998251915,14336,80,7
0.826587915,16384,80,8
0.10286016,18432,80,9
0.478099823,20480,80,10
0.588509679,22528,80,11
0.290615231,24576,80,12
0.503291845,26624,80,13
0.531863868,28672,80,14
0.386808157,30720,80,15
0.476229995,32768,80,16
0.199925557,34816,80,17
0.340313256,36864,80,18
0.178706884,38912,80,19
0.18334879,40960,80,20
0.08780057,43008,80,21
0.200974151,45056,80,22
0.166550249,47104,80,23
0.131675661,49152,80,24
0.256665558,51200,80,25
0.244853571,53248,80,26
0.414054304,55296,80,27
0.394937247,57344,80,28
0.168167412,59392,80,29
0.267263472,61440,80,30
0.260117561,63488,80,31
1.148661017,65536,80,32
1.13808322,67584,80,33
0.531170666,69632,80,34
1.064999461,71680,80,35
0.832030535,73728,80,36
1.940965891,75776,80,37
1.213130832,77824,80,38
0.543860972,79872,80,39
1.533142805,81920,80,40
1.465524912,83968,80,41
2.668311119,86016,80,42
1.388094068,88064,80,43
0.715377092,90112,80,44
1.655010343,92160,80,45
0.832564473,94208,80,46
1.742196441,96256,80,47
1.341824293,98304,80,48
0.546107233,100352,80,49
1.221211672,102400,80,50
2.399321079,104448,80,51
2.245291471,106496,80,52
1.095024824,108544,80,53
1.201269627,110592,80,54
1.488027334,112640,80,55
1.205638766,114688,80,56
2.362164497,116736,80,57
1.442299008,118784,80,58
0.692014694,120832,80,59
1.598248363,122880,80,60
1.113301992,124928,80,61
2.484237194,126976,80,62
2.362637043,129024,80,63
1.070492387,131072,80,64
0.5499084,133120,80,65
0.758448601,135168,80,66
0.339539707,137216,80,67
0.100002959,0,81,0
0.982657313,2048,81,1
1.161104441,4096,81,2
0.262516677,6144,81,3
0.385992348,8192,81,4
0.218037203,10240,81,5
0.073840573,12288,81,6
0.117760636,14336,81,7
0.108860865,16384,81,8
0.045904547,18432,81,9
0.066886112,20480,81,10
0.120308109,22528,81,11
0.125065446,24576,81,12
0.154918954,26624,81,13
0.18971476,28672,81,14
0.247973502,30720,81,15
0.200858235,32768,81,16
0.067108251,34816,81,17
0.142762125,36864,81,18
0.085998267,38912,81,19
0.161960214,40960,81,20
0.061199743,43008,81,21
0.124819472,45056,81,22
0.098437741,47104,81,23
0.081293099,49152,81,24
0.117346235,51200,81,25
0.110834822,53248,81,26
0.106591642,55296,81,27
0.128672451,57344,81,28
0.105031766,59392,81,29
0.154355183,61440,81,30
0.134208962,63488,81,31
0.551586866,65536,81,32
0.591595531,67584,81,33
0.18962656,69632,81,34
0.273892492,71680,81,35
0.145625323,73728,81,36
0.365470737,75776,81,37
0.288690776,77824,81,38
0.102261409,79872,81,39
0.297810376,81920,81,40
0.484430611,83968,81,41
0.533761382,86016,81,42
0.277745545,88064,81,43
0.221647993,90112,81,44
0.697756767,92160,81,45
0.272741795,94208,81,46
0.59353143,96256,81,47
0.481189936,98304,81,48
0.226171136,100352,81,49
0.202947706,102400,81,50
0.125112981,104448,81,51
0.138221279,106496,81,52
0.121876597,108544,81,53
0.159740344,110592,81,54
0.409941614,112640,81,55
0.273987979,114688,81,56
0.276062638,116736,81,57
0.292730212,118784,81,58
0.193941414,120832,81,59
0.324849546,122880,81,60
0.306626976,124928,81,61
0.611425042,126976,81,62
1.03222096,129024,81,63
0.5545789,131072,81,64
0.127650753,133120,81,65
0.149003968,135168,81,66
0.126189336,137216,81,67
0.029619083,0,82,0
0.227193177,2048,82,1
0.185033232,4096,82,2
0.076018542,6144,82,3
0.109026156,8192,82,4
0.036696676,10240,82,5
0.007627234,12288,82,6
0.051527411,14336,82,7
0.079497874,16384,82,8
0.030515397,18432,82,9
0.057850998,20480,82,10
0.104463942,22528,82,11
0.071572207,24576,82,12
0.06698186,26624,82,13
0.079019666,28672,82,14
0.24474521,30720,82,15
0.117674746,32768,82,16
0.132663548,34816,82,17
0.268586785,36864,82,18
0.148461193,38912,82,19
0.097781092,40960,82,20
0.084305339,43008,82,21
0.215061218,45056,82,22
0.171017945,47104,82,23
0.068705514,49152,82,24
0.109178953,51200,82,25
0.130461186,53248,82,26
0.24825725,55296,82,27
0.272875488,57344,82,28
0.170065165,59392,82,29
0.173395574,61440,82,30
0.110841215,63488,82,31
0.327441275,65536,82,32
0.408093154,67584,82,33
0.242970958,69632,82,34
0.182216197,71680,82,35
0.099649683,73728,82,36
0.219371885,75776,82,37
0.229833275,77824,82,38
0.083868444,79872,82,39
0.274924159,81920,82,40
0.397215843,83968,82,41
0.521719158,86016,82,42
0.527199864,88064,82,43
0.277208358,90112,82,44
0.420664698,92160,82,45
0.218821391,94208,82,46
0.327660352,96256,82,47
0.347581685,98304,82,48
0.207543164,100352,82,49
0.489129484,102400,82,50
0.569770038,104448,82,51
0.625053108,106496,82,52
0.377061844,108544,82,53
0.461525053,110592,82,54
0.544081628,112640,82,55
0.553870499,114688,82,56
0.782180905,116736,82,57
0.646818161,118784,82,58
0.238060683,120832,82,59
0.244461238,122880,82,60
0.253749996,124928,82,61
0.60847199,126976,82,62
1.009223819,129024,82,63
0.54133898,131072,82,64
0.244869232,133120,82,65
0.179812893,135168,82,66
0.143066138,137216,82,67
0.071851633,0,83,0
0.515894473,2048,83,1
0.543110609,4096,83,2
0.128355607,6144,83,3
0.142630547,8192,83,4
0.065763332,10240,83,5
0.015837634,12288,83,6
0.055363487,14336,83,7
0.072837934,16384,83,8
0.030507196,18432,83,9
0.057367343,20480,83,10
0.118179724,22528,83,11
0.086673938,24576,83,12
0.120463349,26624,83,13
0.135998532,28672,83,14
0.133967385,30720,83,15
0.131341472,32768,83,16
0.054962173,34816,83,17
0.106372006,36864,83,18
0.103031464,38912,83,19
0.816957653,40960,83,20
0.157630533,43008,83,21
0.133386165,45056,83,22
0.125600725,47104,83,23
0.081285216,49152,83,24
0.111866787,51200,83,25
0.109345138,53248,83,26
0.153090626,55296,83,27
0.190167382,57344,83,28
0.179246947,59392,83,29
0.195900336,61440,83,30
0.119992539,63488,83,31
0.335013658,65536,83,32
0.423516542,67584,83,33
0.265708566,69632,83,34
0.186367437,71680,83,35
0.09042573,73728,83,36
0.134950966,75776,83,37
0.154021233,77824,83,38
0.067951262,79872,83,39
0.174570635,81920,83,40
0.324994862,83968,83,41
0.460405856,86016,83,42
0.502322853,88064,83,43
0.276836038,90112,83,44
0.385790527,92160,83,45
0.205232888,94208,83,46
0.538706064,96256,83,47
0.55114007,98304,83,48
0.277256995,100352,83,49
0.554941356,102400,83,50
0.577415705,104448,83,51
0.43970871,106496,83,52
0.256567717,108544,83,53
0.517967701,110592,83,54
0.49790889,112640,83,55
0.514231324,114688,83,56
0.816894114,116736,83,57
0.662541986,118784,83,58
0.24332042,120832,83,59
0.23651576,122880,83,60
0.254735559,124928,83,61
0.694245458,126976,83,62
1.086792588,129024,83,63
0.578755021,131072,83,64
0.142039418,133120,83,65
0.238425672,135168,83,66
0.132721245,137216,83,67
0.043783214,0,84,0
0.156726018,2048,84,1
0.142355651,4096,84,2
0.118372746,6144,84,3
0.154220164,8192,84,4
0.066197053,10240,84,5
0.011142294,12288,84,6
0.054228645,14336,84,7
0.074022256,16384,84,8
0.036537264,18432,84,9
0.051337846,20480,84,10
0.094043165,22528,84,11
0.096273281,24576,84,12
0.14006108,26624,84,13
0.123291582,28672,84,14
0.120211542,30720,84,15
0.129653409,32768,84,16
0.034423746,34816,84,17
0.084008686,36864,84,18
0.061465722,38912,84,19
0.160108775,40960,84,20
0.06897641,43008,84,21
0.123965524,45056,84,22
0.099640206,47104,84,23
0.142473385,49152,84,24
0.133717909,51200,84,25
0.088348441,53248,84,26
0.081589162,55296,84,27
0.107522771,57344,84,28
0.167143583,59392,84,29
0.177460164,61440,84,30
0.126435429,63488,84,31
0.413622081,65536,84,32
0.463060856,67584,84,33
0.204373464,69632,84,34
0.15649505,71680,84,35
0.07658305,73728,84,36
0.100977026,75776,84,37
0.117333308,77824,84,38
0.085180029,79872,84,39
0.136609584,81920,84,40
0.121422954,83968,84,41
0.150951311,86016,84,42
0.184486896,88064,84,43
0.371266037,90112,84,44
0.77790755,92160,84,45
0.33609125,94208,84,46
0.360342085,96256,84,47
0.386048406,98304,84,48
0.175080448,100352,84,49
0.226036131,102400,84,50
0.178188533,104448,84,51
0.220426992,106496,84,52
0.161950663,108544,84,53
0.152891099,110592,84,54
0.262069792,112640,84,55
0.362282425,114688,84,56
0.5214715,116736,84,57
0.41823554,118784,84,58
0.191261992,120832,84,59
0.389145404,122880,84,60
0.401068181,124928,84,61
0.939746916,126976,84,62
0.930157125,129024,84,63
0.440277845,131072,84,64
0.197207838,133120,84,65
0.232699603,135168,84,66
0.115883149,137216,84,67
0.127743736,0,85,0
0.073645681,2048,85,1
0.11442697,4096,85,2
9.545808792,6144,85,3
10.64421177,8192,85,4
1.336298704,10240,85,5
0.007253995,12288,85,6
0.096052602,14336,85,7
0.122633427,16384,85,8
0.03409699,18432,85,9
0.053946245,20480,85,10
0.088684872,22528,85,11
0.109947264,24576,85,12
0.239462093,26624,85,13
0.261810958,28672,85,14
1.187507629,30720,85,15
0.696430087,32768,85,16
0.678593576,34816,85,17
1.153355122,36864,85,18
0.534709334,38912,85,19
0.549658418,40960,85,20
0.14995192,43008,85,21
0.317022383,45056,85,22
0.284982562,47104,85,23
0.082581423,49152,85,24
0.192337424,51200,85,25
0.118828148,53248,85,26
0.122426346,55296,85,27
0.166125134,57344,85,28
0.084891379,59392,85,29
0.133128181,61440,85,30
0.111977421,63488,85,31
0.396029413,65536,85,32
0.519513845,67584,85,33
0.215362608,69632,85,34
0.16205202,71680,85,35
0.085461043,73728,85,36
0.133233264,75776,85,37
0.167349726,77824,85,38
0.066996098,79872,85,39
0.153541178,81920,85,40
0.748925745,83968,85,41
1.375276208,86016,85,42
1.247229099,88064,85,43
0.693261027,90112,85,44
0.792730212,92160,85,45
0.45008871,94208,85,46
1.611673832,96256,85,47
1.141361713,98304,85,48
0.418042839,100352,85,49
0.676113248,102400,85,50
0.568681538,104448,85,51
0.536152422,106496,85,52
0.348856419,108544,85,53
0.702640653,110592,85,54
0.528874815,112640,85,55
0.663258255,114688,85,56
1.232316375,116736,85,57
1.128177404,118784,85,58
0.412565887,120832,85,59
0.260012627,122880,85,60
0.346926332,124928,85,61
1.904084921,126976,85,62
1.505452275,129024,85,63
0.631017327,131072,85,64
0.912438393,133120,85,65
1.426760554,135168,85,66
0.571252465,137216,85,67
0.075023808,0,86,0
0.438739419,2048,86,1
0.483841538,4096,86,2
0.148777157,6144,86,3
0.182534456,8192,86,4
0.055013351,10240,86,5
0.007373059,12288,86,6
0.045043506,14336,86,7
0.074521028,16384,86,8
0.033654206,18432,86,9
0.053767543,20480,86,10
0.094916597,22528,86,11
0.081823379,24576,86,12
0.096611328,26624,86,13
0.118487976,28672,86,14
0.349914908,30720,86,15
0.256524384,32768,86,16
0.218277514,34816,86,17
0.369355023,36864,86,18
0.122033238,38912,86,19
0.103382312,40960,86,20
0.06790562,43008,86,21
0.157072231,45056,86,22
0.125067621,47104,86,23
0.063139699,49152,86,24
0.097138882,51200,86,25
0.079407811,53248,86,26
0.082949273,55296,86,27
0.111325867,57344,86,28
0.333622724,59392,86,29
0.496821642,61440,86,30
0.259479821,63488,86,31
0.129333422,65536,86,32
0.18964906,67584,86,33
1.832069159,69632,86,34
